NaturalLanguageID 	ProgrammingLanguageName	RepoID	SourceID 	CommentID	Comment	
EN	php	symfony	src/Symfony/Component/Config/Resource/ComposerResource.php	symfony/src/Symfony/Component/Config/Resource/ComposerResource.php/3	"
  This file is part of the Symfony package.
 
  (c) Fabien Potencier <fabien@symfony.com>
 
  For the full copyright and license information, please view the LICENSE
  file that was distributed with this source code.
 "	General
EN	php	symfony	src/Symfony/Component/Config/Resource/ComposerResource.php	symfony/src/Symfony/Component/Config/Resource/ComposerResource.php/38	"
      {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Config/Resource/ComposerResource.php	symfony/src/Symfony/Component/Config/Resource/ComposerResource.php/46	"
      {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Config/Resource/DirectoryResource.php	symfony/src/Symfony/Component/Config/Resource/DirectoryResource.php/26	"
      @param string      $resource The file path to the resource
      @param string|null $pattern  A pattern to restrict monitored files
     
      @throws \InvalidArgumentException
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Config/Resource/DirectoryResource.php	symfony/src/Symfony/Component/Config/Resource/DirectoryResource.php/3	"
  This file is part of the Symfony package.
 
  (c) Fabien Potencier <fabien@symfony.com>
 
  For the full copyright and license information, please view the LICENSE
  file that was distributed with this source code.
 "	General
EN	php	symfony	src/Symfony/Component/Config/Resource/DirectoryResource.php	symfony/src/Symfony/Component/Config/Resource/DirectoryResource.php/42	"
      {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Config/Resource/DirectoryResource.php	symfony/src/Symfony/Component/Config/Resource/DirectoryResource.php/66	"
      {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Config/Resource/FileExistenceResource.php	symfony/src/Symfony/Component/Config/Resource/FileExistenceResource.php/3	"
  This file is part of the Symfony package.
 
  (c) Fabien Potencier <fabien@symfony.com>
 
  For the full copyright and license information, please view the LICENSE
  file that was distributed with this source code.
 "	General
EN	php	symfony	src/Symfony/Component/Config/Resource/FileExistenceResource.php	symfony/src/Symfony/Component/Config/Resource/FileExistenceResource.php/30	"
      @param string $resource The file path to the resource
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Config/Resource/FileExistenceResource.php	symfony/src/Symfony/Component/Config/Resource/FileExistenceResource.php/39	"
      {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Config/Resource/FileExistenceResource.php	symfony/src/Symfony/Component/Config/Resource/FileExistenceResource.php/55	"
      {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Config/Resource/FileResource.php	symfony/src/Symfony/Component/Config/Resource/FileResource.php/25	"
      @var string|false
     "	Functional-Inline
EN	php	symfony	src/Symfony/Component/Config/Resource/FileResource.php	symfony/src/Symfony/Component/Config/Resource/FileResource.php/3	"
  This file is part of the Symfony package.
 
  (c) Fabien Potencier <fabien@symfony.com>
 
  For the full copyright and license information, please view the LICENSE
  file that was distributed with this source code.
 "	General
EN	php	symfony	src/Symfony/Component/Config/Resource/FileResource.php	symfony/src/Symfony/Component/Config/Resource/FileResource.php/30	"
      @param string $resource The file path to the resource
     
      @throws \InvalidArgumentException
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Config/Resource/FileResource.php	symfony/src/Symfony/Component/Config/Resource/FileResource.php/44	"
      {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Config/Resource/FileResource.php	symfony/src/Symfony/Component/Config/Resource/FileResource.php/60	"
      {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Config/Resource/GlobResource.php	symfony/src/Symfony/Component/Config/Resource/GlobResource.php/3	"
  This file is part of the Symfony package.
 
  (c) Fabien Potencier <fabien@symfony.com>
 
  For the full copyright and license information, please view the LICENSE
  file that was distributed with this source code.
 "	General
EN	php	symfony	src/Symfony/Component/Config/Resource/GlobResource.php	symfony/src/Symfony/Component/Config/Resource/GlobResource.php/36	"
      @param string $prefix    A directory prefix
      @param string $pattern   A glob pattern
      @param bool   $recursive Whether directories should be scanned recursively or not
     
      @throws \InvalidArgumentException
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Config/Resource/GlobResource.php	symfony/src/Symfony/Component/Config/Resource/GlobResource.php/63	"
      {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Config/Resource/GlobResource.php	symfony/src/Symfony/Component/Config/Resource/GlobResource.php/71	"
      {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Config/Resource/GlobResource.php	symfony/src/Symfony/Component/Config/Resource/GlobResource.php/85	"
      @internal
     "	IDE
EN	php	symfony	src/Symfony/Component/Config/Resource/ReflectionClassResource.php	symfony/src/Symfony/Component/Config/Resource/ReflectionClassResource.php/3	"
  This file is part of the Symfony package.
 
  (c) Fabien Potencier <fabien@symfony.com>
 
  For the full copyright and license information, please view the LICENSE
  file that was distributed with this source code.
 "	General
EN	php	symfony	src/Symfony/Component/Config/Resource/ReflectionClassResource.php	symfony/src/Symfony/Component/Config/Resource/ReflectionClassResource.php/38	"
      {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Config/Resource/ReflectionClassResource.php	symfony/src/Symfony/Component/Config/Resource/ReflectionClassResource.php/66	"
      @internal
     "	IDE
EN	php	symfony	src/Symfony/Component/Config/Resource/ResourceInterface.php	symfony/src/Symfony/Component/Config/Resource/ResourceInterface.php/3	"
  This file is part of the Symfony package.
 
  (c) Fabien Potencier <fabien@symfony.com>
 
  For the full copyright and license information, please view the LICENSE
  file that was distributed with this source code.
 "	General
EN	php	symfony	src/Symfony/Component/Config/Resource/SelfCheckingResourceChecker.php	symfony/src/Symfony/Component/Config/Resource/SelfCheckingResourceChecker.php/3	"
  This file is part of the Symfony package.
 
  (c) Fabien Potencier <fabien@symfony.com>
 
  For the full copyright and license information, please view the LICENSE
  file that was distributed with this source code.
 "	General
EN	php	symfony	src/Symfony/Component/Config/Resource/SelfCheckingResourceChecker.php	symfony/src/Symfony/Component/Config/Resource/SelfCheckingResourceChecker.php/33	 @var SelfCheckingResourceInterface $resource 	Functional-Inline
EN	php	symfony	src/Symfony/Component/Config/Resource/SelfCheckingResourceInterface.php	symfony/src/Symfony/Component/Config/Resource/SelfCheckingResourceInterface.php/22	"
      Returns true if the resource has not been updated since the given timestamp.
     
      @param int $timestamp The last time the resource was loaded
     
      @return bool True if the resource has not been updated, false otherwise
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Config/Resource/SelfCheckingResourceInterface.php	symfony/src/Symfony/Component/Config/Resource/SelfCheckingResourceInterface.php/3	"
  This file is part of the Symfony package.
 
  (c) Fabien Potencier <fabien@symfony.com>
 
  For the full copyright and license information, please view the LICENSE
  file that was distributed with this source code.
 "	General
EN	php	symfony	src/Symfony/Component/Config/ResourceCheckerConfigCache.php	symfony/src/Symfony/Component/Config/ResourceCheckerConfigCache.php/111	"
      Writes cache.
     
      @param string              $content  The content to write in the cache
      @param ResourceInterface[] $metadata An array of metadata
     
      @throws \RuntimeException When cache file can't be written
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Config/ResourceCheckerConfigCache.php	symfony/src/Symfony/Component/Config/ResourceCheckerConfigCache.php/181	"
      @internal
     "	IDE
EN	php	symfony	src/Symfony/Component/Config/ResourceCheckerConfigCache.php	symfony/src/Symfony/Component/Config/ResourceCheckerConfigCache.php/26	"
      @var string
     "	Functional-Inline
EN	php	symfony	src/Symfony/Component/Config/ResourceCheckerConfigCache.php	symfony/src/Symfony/Component/Config/ResourceCheckerConfigCache.php/3	"
  This file is part of the Symfony package.
 
  (c) Fabien Potencier <fabien@symfony.com>
 
  For the full copyright and license information, please view the LICENSE
  file that was distributed with this source code.
 "	General
EN	php	symfony	src/Symfony/Component/Config/ResourceCheckerConfigCache.php	symfony/src/Symfony/Component/Config/ResourceCheckerConfigCache.php/31	"
      @var iterable|ResourceCheckerInterface[]
     "	Functional-Inline
EN	php	symfony	src/Symfony/Component/Config/ResourceCheckerConfigCache.php	symfony/src/Symfony/Component/Config/ResourceCheckerConfigCache.php/36	"
      @param string                              $file             The absolute cache path
      @param iterable|ResourceCheckerInterface[] $resourceCheckers The ResourceCheckers to use for the freshness check
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Config/ResourceCheckerConfigCache.php	symfony/src/Symfony/Component/Config/ResourceCheckerConfigCache.php/46	"
      {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Config/ResourceCheckerConfigCache.php	symfony/src/Symfony/Component/Config/ResourceCheckerConfigCache.php/94	 @var ResourceInterface $resource 	Functional-Inline
EN	php	symfony	src/Symfony/Component/Config/ResourceCheckerConfigCacheFactory.php	symfony/src/Symfony/Component/Config/ResourceCheckerConfigCacheFactory.php/24	"
      @param iterable|ResourceCheckerInterface[] $resourceCheckers
     "	Functional-Method
EN	php	symfony	src/Symfony/Component/Config/ResourceCheckerConfigCacheFactory.php	symfony/src/Symfony/Component/Config/ResourceCheckerConfigCacheFactory.php/3	"
  This file is part of the Symfony package.
 
  (c) Fabien Potencier <fabien@symfony.com>
 
  For the full copyright and license information, please view the LICENSE
  file that was distributed with this source code.
 "	General
EN	php	symfony	src/Symfony/Component/Config/ResourceCheckerConfigCacheFactory.php	symfony/src/Symfony/Component/Config/ResourceCheckerConfigCacheFactory.php/32	"
      {@inheritdoc}
     "	IDE
EN	php	symfony	src/Symfony/Component/Config/ResourceCheckerInterface.php	symfony/src/Symfony/Component/Config/ResourceCheckerInterface.php/3	"
  This file is part of the Symfony package.
 
  (c) Fabien Potencier <fabien@symfony.com>
 
  For the full copyright and license information, please view the LICENSE
  file that was distributed with this source code.
 "	General
EN	php	symfony	src/Symfony/Component/Config/ResourceCheckerInterface.php	symfony/src/Symfony/Component/Config/ResourceCheckerInterface.php/37	"
      Validates the resource.
     
      @param int $timestamp The timestamp at which the cache associated with this resource was created
     
      @return bool True if the resource has not changed since the given timestamp, false otherwise
     "	Functional-Method
