NaturalLanguageID	ProgrammingLanguageName	RepoID	SourceID	CommentID	Comment	Class	
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/ImagineCaster.php	symfony/src/Symfony/Component/VarDumper/Caster/ImagineCaster.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/ImagineCaster.php	symfony/src/Symfony/Component/VarDumper/Caster/ImagineCaster.php/17	@author Gr̩goire Pineau <lyrixx@lyrixx.info>	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/ImgStub.php	symfony/src/Symfony/Component/VarDumper/Caster/ImgStub.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/ImgStub.php	symfony/src/Symfony/Component/VarDumper/Caster/ImgStub.php/14	@author Gr̩goire Pineau <lyrixx@lyrixx.info>	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/IntlCaster.php	symfony/src/Symfony/Component/VarDumper/Caster/IntlCaster.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/LinkStub.php	symfony/src/Symfony/Component/VarDumper/Caster/LinkStub.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/MemcachedCaster.php	symfony/src/Symfony/Component/VarDumper/Caster/MemcachedCaster.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/PdoCaster.php	symfony/src/Symfony/Component/VarDumper/Caster/PdoCaster.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/PgSqlCaster.php	symfony/src/Symfony/Component/VarDumper/Caster/PgSqlCaster.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/ProxyManagerCaster.php	symfony/src/Symfony/Component/VarDumper/Caster/ProxyManagerCaster.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/RdKafkaCaster.php	symfony/src/Symfony/Component/VarDumper/Caster/RdKafkaCaster.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/RedisCaster.php	symfony/src/Symfony/Component/VarDumper/Caster/RedisCaster.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/RedisCaster.php	symfony/src/Symfony/Component/VarDumper/Caster/RedisCaster.php/105	@param \RedisRedisArrayRedisCluster $redis	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/ReflectionCaster.php	symfony/src/Symfony/Component/VarDumper/Caster/ReflectionCaster.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/ResourceCaster.php	symfony/src/Symfony/Component/VarDumper/Caster/ResourceCaster.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/SplCaster.php	symfony/src/Symfony/Component/VarDumper/Caster/SplCaster.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/StubCaster.php	symfony/src/Symfony/Component/VarDumper/Caster/StubCaster.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/SymfonyCaster.php	symfony/src/Symfony/Component/VarDumper/Caster/SymfonyCaster.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/TraceStub.php	symfony/src/Symfony/Component/VarDumper/Caster/TraceStub.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/UuidCaster.php	symfony/src/Symfony/Component/VarDumper/Caster/UuidCaster.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/UuidCaster.php	symfony/src/Symfony/Component/VarDumper/Caster/UuidCaster.php/17	@author Gr̩goire Pineau <lyrixx@lyrixx.info>	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/XmlReaderCaster.php	symfony/src/Symfony/Component/VarDumper/Caster/XmlReaderCaster.php/2	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Caster/XmlResourceCaster.php	symfony/src/Symfony/Component/VarDumper/Caster/XmlResourceCaster.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/AbstractCloner.php	symfony/src/Symfony/Component/VarDumper/Cloner/AbstractCloner.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/AbstractCloner.php	symfony/src/Symfony/Component/VarDumper/Cloner/AbstractCloner.php/200	Adds casters for resources and objects.\n\nMaps resources or objects types to a callback.\nTypes are in the key, with a callable caster for value.\nResource types are to be prefixed with a `:`,\nsee e.g. static::$defaultCasters.\n\n@param callable[] $casters A map of casters	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/AbstractCloner.php	symfony/src/Symfony/Component/VarDumper/Cloner/AbstractCloner.php/242	Clones a PHP variable.\n\n@param mixed $var Any PHP variable\n@param int $filter A bit field of Caster::EXCLUDE_constants\n\n@return Data The cloned variable represented by a Data object	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/AbstractCloner.php	symfony/src/Symfony/Component/VarDumper/Cloner/AbstractCloner.php/280	Effectively clones the PHP variable.\n\n@param mixed $var Any PHP variable\n\n@return array The cloned variable represented in an array	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/AbstractCloner.php	symfony/src/Symfony/Component/VarDumper/Cloner/AbstractCloner.php/289	Casts an object to an array representation.\n\n@param bool $isNested True if the object is nested in the dumped structure\n\n@return array The object casted as array	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/AbstractCloner.php	symfony/src/Symfony/Component/VarDumper/Cloner/AbstractCloner.php/348	Casts a resource to an array representation.\n\n@param bool $isNested True if the object is nested in the dumped structure\n\n@return array The resource casted as array	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/ClonerInterface.php	symfony/src/Symfony/Component/VarDumper/Cloner/ClonerInterface.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/ClonerInterface.php	symfony/src/Symfony/Component/VarDumper/Cloner/ClonerInterface.php/14	@author Nicolas Grekas <p@tchwork.com>	General
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/ClonerInterface.php	symfony/src/Symfony/Component/VarDumper/Cloner/ClonerInterface.php/19	Clones a PHP variable.\n\n@param mixed $var Any PHP variable\n\n@return Data The cloned variable represented by a Data object	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/Cursor.php	symfony/src/Symfony/Component/VarDumper/Cloner/Cursor.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/Data.php	symfony/src/Symfony/Component/VarDumper/Cloner/Data.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/Data.php	symfony/src/Symfony/Component/VarDumper/Cloner/Data.php/17	@author Nicolas Grekas <p@tchwork.com>	General
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/Data.php	symfony/src/Symfony/Component/VarDumper/Cloner/Data.php/30	@param array $data An array as returned by ClonerInterface::cloneVar()	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/Data.php	symfony/src/Symfony/Component/VarDumper/Cloner/Data.php/38	@return stringull The type of the value	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/Data.php	symfony/src/Symfony/Component/VarDumper/Cloner/Data.php/67	@param arraybool $recursive Whether values should be resolved recursively or not\n\n@return stringintfloatboolarrayData[]ull A native representation of the original value	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/Data.php	symfony/src/Symfony/Component/VarDumper/Cloner/Data.php/111	@return int	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/Data.php	symfony/src/Symfony/Component/VarDumper/Cloner/Data.php/119	@return \Traversable	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/Data.php	symfony/src/Symfony/Component/VarDumper/Cloner/Data.php/142	@return bool	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/Data.php	symfony/src/Symfony/Component/VarDumper/Cloner/Data.php/150	@return bool	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/Data.php	symfony/src/Symfony/Component/VarDumper/Cloner/Data.php/173	@return string	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/Data.php	symfony/src/Symfony/Component/VarDumper/Cloner/Data.php/213	Enables/disables objects' identifiers tracking.\n\n@param bool $useRefHandles False to hide global ref. handles\n\n@return static	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/Data.php	symfony/src/Symfony/Component/VarDumper/Cloner/Data.php/228	@return static	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/Data.php	symfony/src/Symfony/Component/VarDumper/Cloner/Data.php/239	Seeks to a specific key in nested data structures.\n\n@param stringint $key The key to seek to\n\n@return staticull Null if the key is not set	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/Data.php	symfony/src/Symfony/Component/VarDumper/Cloner/Data.php/307	Depth-first dumping of items.\n\n@param mixed $item A Stub object or the original value being dumped	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/DumperInterface.php	symfony/src/Symfony/Component/VarDumper/Cloner/DumperInterface.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/DumperInterface.php	symfony/src/Symfony/Component/VarDumper/Cloner/DumperInterface.php/21	Dumps a scalar value.\n\n@param string $type The PHP type of the value being dumped\n@param stringintfloatbool $value The scalar value being dumped	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/DumperInterface.php	symfony/src/Symfony/Component/VarDumper/Cloner/DumperInterface.php/29	Dumps a string.\n\n@param string $str The string being dumped\n@param bool $bin Whether $str is UTF-8 or binary encoded\n@param int $cut The number of characters $str has been cut by	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/DumperInterface.php	symfony/src/Symfony/Component/VarDumper/Cloner/DumperInterface.php/38	Dumps while entering an hash.\n\n@param int $type A Cursor::HASH_const for the type of hash\n@param stringint $class The object class, resource type or array count\n@param bool $hasChild When the dump of the hash has child item	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/DumperInterface.php	symfony/src/Symfony/Component/VarDumper/Cloner/DumperInterface.php/47	Dumps while leaving an hash.\n\n@param int $type A Cursor::HASH_const for the type of hash\n@param stringint $class The object class, resource type or array count\n@param bool $hasChild When the dump of the hash has child item\n@param int $cut The number of items the hash has been cut by	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/Stub.php	symfony/src/Symfony/Component/VarDumper/Cloner/Stub.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/VarCloner.php	symfony/src/Symfony/Component/VarDumper/Cloner/VarCloner.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/VarCloner.php	symfony/src/Symfony/Component/VarDumper/Cloner/VarCloner.php/14	@author Nicolas Grekas <p@tchwork.com>	General
EN	php	symfony	src/Symfony/Component/VarDumper/Cloner/VarCloner.php	symfony/src/Symfony/Component/VarDumper/Cloner/VarCloner.php/22	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/VarDumper/Command/Descriptor/CliDescriptor.php	symfony/src/Symfony/Component/VarDumper/Command/Descriptor/CliDescriptor.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Command/Descriptor/DumpDescriptorInterface.php	symfony/src/Symfony/Component/VarDumper/Command/Descriptor/DumpDescriptorInterface.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Command/Descriptor/DumpDescriptorInterface.php	symfony/src/Symfony/Component/VarDumper/Command/Descriptor/DumpDescriptorInterface.php/17	@author Maxime Steinhausser <maxime.steinhausser@gmail.com>	General
EN	php	symfony	src/Symfony/Component/VarDumper/Command/Descriptor/HtmlDescriptor.php	symfony/src/Symfony/Component/VarDumper/Command/Descriptor/HtmlDescriptor.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Command/ServerDumpCommand.php	symfony/src/Symfony/Component/VarDumper/Command/ServerDumpCommand.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/AbstractDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/AbstractDumper.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/AbstractDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/AbstractDumper.php/40	@param callableresourcestringull $output A line dumper callable, an opened stream or an output path, defaults to static::$defaultOutput\n@param stringull $charset The default character encoding to use for non-UTF8 strings\n@param int $flags A bit field of static::DUMP_constants to fine tune dumps representation.	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/AbstractDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/AbstractDumper.php/57	Sets the output destination of the dumps.\n\n@param callableresourcestring $output A line dumper callable, an opened stream or an output path\n\n@return callableresourcestring The previous output destination.	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/AbstractDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/AbstractDumper.php/99	Sets the indentation pad string.\n\n@param string $pad A string that will be prepended to dumped lines, repeated by nesting level\n\n@return string The previous indent pad	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/AbstractDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/AbstractDumper.php/114	Dumps a Data object.\n\n@param callableresourcestringtrueull $output A line dumper callable, an opened stream, an output path or true to return the dump\n\n@return stringull The dump as string when $output is true	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/AbstractDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/AbstractDumper.php/158	Dumps the current line.\n\n@param int $depth The recursive depth in the dumped structure for the line being dumped,\nor -1 to signal the end-of-dump to the line dumper callable	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/CliDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/CliDumper.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/CliDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/CliDumper.php/64	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/CliDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/CliDumper.php/105	Configures styles.\n\n@param array $styles A map of style names to style definitions	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/CliDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/CliDumper.php/115	Configures display options.\n\n@param array $displayOptions A map of display options to customize the behavior	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/CliDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/CliDumper.php/125	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/CliDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/CliDumper.php/179	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/CliDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/CliDumper.php/267	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/CliDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/CliDumper.php/304	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/CliDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/CliDumper.php/317	Dumps an ellipsis for cut children.\n\n@param bool $hasChild When the dump of the hash has child item\n@param int $cut The number of items the hash has been cut by	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/CliDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/CliDumper.php/418	Decorates a value with some style.\n\n@param string $style The type of style being applied\n@param string $value The value being styled\n@param array $attr Optional context information\n\n@return string The value with style decoration.	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/CliDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/CliDumper.php/499	@return bool Tells if the current output stream supports ANSI colors or not	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/CliDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/CliDumper.php/539	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/CliDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/CliDumper.php/567	Returns true if the stream supports colorization.\n\nReference: Composer\XdebugHandler\Process::supportsColor\nhttps://github.com/composer/xdebug-handler\n\n@param mixed $stream A CLI output stream	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/ContextProvider/CliContextProvider.php	symfony/src/Symfony/Component/VarDumper/Dumper/ContextProvider/CliContextProvider.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/ContextProvider/ContextProviderInterface.php	symfony/src/Symfony/Component/VarDumper/Dumper/ContextProvider/ContextProviderInterface.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/ContextProvider/ContextProviderInterface.php	symfony/src/Symfony/Component/VarDumper/Dumper/ContextProvider/ContextProviderInterface.php/21	@return arrayull Context data or null if unable to provide any context	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/ContextProvider/RequestContextProvider.php	symfony/src/Symfony/Component/VarDumper/Dumper/ContextProvider/RequestContextProvider.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/ContextProvider/SourceContextProvider.php	symfony/src/Symfony/Component/VarDumper/Dumper/ContextProvider/SourceContextProvider.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/ContextualizedDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/ContextualizedDumper.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/ContextualizedDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/ContextualizedDumper.php/17	@author K̩vin Th̩rage <therage.kevin@gmail.com>	General
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/ContextualizedDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/ContextualizedDumper.php/25	@param ContextProviderInterface[] $contextProviders	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/DataDumperInterface.php	symfony/src/Symfony/Component/VarDumper/Dumper/DataDumperInterface.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/HtmlDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/HtmlDumper.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/ServerDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/ServerDumper.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/ServerDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/ServerDumper.php/28	@param string $host The server host\n@param DataDumperInterfaceull $wrappedDumper A wrapped instance used whenever we failed contacting the server\n@param ContextProviderInterface[] $contextProviders Context providers indexed by context name	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Dumper/ServerDumper.php	symfony/src/Symfony/Component/VarDumper/Dumper/ServerDumper.php/44	{@inheritdoc}	IDE
EN	php	symfony	src/Symfony/Component/VarDumper/Exception/ThrowingCasterException.php	symfony/src/Symfony/Component/VarDumper/Exception/ThrowingCasterException.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Exception/ThrowingCasterException.php	symfony/src/Symfony/Component/VarDumper/Exception/ThrowingCasterException.php/14	@author Nicolas Grekas <p@tchwork.com>	General
EN	php	symfony	src/Symfony/Component/VarDumper/Exception/ThrowingCasterException.php	symfony/src/Symfony/Component/VarDumper/Exception/ThrowingCasterException.php/19	@param \Throwable $prev The exception thrown from the caster	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Resources/functions/dump.php	symfony/src/Symfony/Component/VarDumper/Resources/functions/dump.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Resources/functions/dump.php	symfony/src/Symfony/Component/VarDumper/Resources/functions/dump.php/15	@author Nicolas Grekas <p@tchwork.com>	General
EN	php	symfony	src/Symfony/Component/VarDumper/Server/Connection.php	symfony/src/Symfony/Component/VarDumper/Server/Connection.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Server/Connection.php	symfony/src/Symfony/Component/VarDumper/Server/Connection.php/28	@param string $host The server host\n@param ContextProviderInterface[] $contextProviders Context providers indexed by context name	Functional-Method
EN	php	symfony	src/Symfony/Component/VarDumper/Server/DumpServer.php	symfony/src/Symfony/Component/VarDumper/Server/DumpServer.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Test/VarDumperTestTrait.php	symfony/src/Symfony/Component/VarDumper/Test/VarDumperTestTrait.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
EN	php	symfony	src/Symfony/Component/VarDumper/Test/VarDumperTestTrait.php	symfony/src/Symfony/Component/VarDumper/Test/VarDumperTestTrait.php/17	@author Nicolas Grekas <p@tchwork.com>	General
EN	php	symfony	src/Symfony/Component/VarDumper/VarDumper.php	symfony/src/Symfony/Component/VarDumper/VarDumper.php/3	This file is part of the Symfony package.\n\n(c) Fabien Potencier <fabien@symfony.com>\n\nFor the full copyright and license information, please view the LICENSE\nfile that was distributed with this source code.	General
